DATE,PAEEM FP Equity_DX_SI_QTY,PAEEM FP Equity_DX_SHORT_INTEREST_VALUE,PAEEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PAEEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PAEEM FP Equity_DX_SI_MV,PAEEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PAEEM FP Equity_DX_SUPPLY_SI_QTY,PAEEM FP Equity_DX_BROKER_SI_QTY,PAEEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PAEEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,PAEEM FP Equity_DX_BROKER_SI_MV_INC_x,PAEEM FP Equity_DX_BROKER_SI_QTY_ADD,PAEEM FP Equity_DX_SUPPLY_SI_MV_DEC,PAEEM FP Equity_DX_BROKER_SI_QTY_INC,PAEEM FP Equity_DX_SUPPLY_SI_QTY_DEC,PAEEM FP Equity_DX_BROKER_SI_MV_INC_y,PAEEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,PAEEM FP Equity_DX_BROKER_SI_MV_ADD,PAEEM FP Equity_DX_SUPPLY_SI_QTY_ADD,PAEEM FP Equity_DX_BROKER_SI_QTY_DEC,PAEEM FP Equity_DX_SUPPLY_SI_MV,PAEEM FP Equity_DX_BROKER_SI_MV_DEC,PAEEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PAEEM FP Equity_DX_UTILIZATION_QUANTITY,PAEEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PAEEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PAEEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PAEEM FP Equity_DX_ACTIVE_UTILIZATION_MV,PAEEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PAEEM FP Equity_DX_BROKER_SI_CON_RATIO,PAEEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PAEEM FP Equity_DX_DEMAND_SUPPLY_RATIO,PAEEM FP Equity_PX_LAST
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,14782.56,0.01,0.0,0.0,0.0,0.0,0.0,24.72
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,14373.53,0.01,0.0,0.0,0.0,0.0,0.0,24.036
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,14418.98,0.01,0.0,0.0,0.0,0.0,0.0,24.112
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,14862.9,0.01,0.0,0.0,0.0,0.0,0.0,24.05
2024-10-11,528.0,12757.54,0.04,0.0,0.01,12757.54,528.0,528.0,12757.54,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.01,528.0,0.0,0.01,0.0,100.0,85.44,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8544,24.162
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,528.0,0.0,0.0,0.0,0.0,528.0,0.0,0.01,0.0,0.0,618.0,14974.76,0.01,0.0,0.0,0.0,0.0,0.0,24.231
2024-10-15,528.0,12513.6,0.04,0.0,0.01,12513.6,528.0,528.0,12513.6,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.01,528.0,0.0,0.01,0.0,100.0,85.44,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8544,23.7
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,528.0,0.0,0.0,0.0,0.0,528.0,0.0,0.01,0.0,0.0,618.0,14875.26,0.01,0.0,0.0,0.0,100.0,0.0,24.07
2024-10-17,545.0,13052.75,0.04,0.0,0.01,13052.75,545.0,545.0,13052.75,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.01,545.0,0.0,0.01,0.0,100.0,85.42,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8542,23.95
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,545.0,0.0,0.0,0.0,0.0,545.0,0.0,0.01,0.0,0.0,638.0,15341.35,0.02,0.0,0.0,0.0,0.0,0.0,24.046
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,15290.95,0.02,0.0,0.0,0.0,0.0,0.0,23.967
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,15309.45,0.02,0.0,0.0,0.0,0.0,0.0,23.996
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,15248.2,0.02,0.0,0.0,0.0,0.0,0.0,23.9
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,15566.9,0.02,0.0,0.0,0.0,0.0,0.0,23.622
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,15750.1,0.02,0.0,0.0,0.0,0.0,0.0,23.9
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,15788.32,0.02,0.0,0.0,0.0,0.0,0.0,23.958
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,15815.34,0.02,0.0,0.0,0.0,0.0,0.0,23.999
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,15492.43,0.02,0.0,0.0,0.0,0.0,0.0,23.509
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,15837.2,0.02,0.0,0.0,0.0,0.0,0.0,23.29
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,15963.0,0.02,0.0,0.0,0.0,0.0,0.0,23.475
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,16026.24,0.02,0.0,0.0,0.0,0.0,0.0,23.568
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,16127.56,0.02,0.0,0.0,0.0,0.0,0.0,23.717
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,15980.0,0.02,0.0,0.0,0.0,0.0,0.0,23.5
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,16812.78,0.02,0.0,0.0,0.0,0.0,0.0,23.984
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,16568.13,0.02,0.0,0.0,0.0,0.0,0.0,23.635
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,16536.59,0.02,0.0,0.0,0.0,0.0,0.0,23.59
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,16284.93,0.02,0.0,0.0,0.0,0.0,0.0,23.231
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,16235.16,0.02,0.0,0.0,0.0,0.0,0.0,23.16
2024-11-14,616.0,14297.36,0.04,0.01,0.02,14297.36,616.0,616.0,14297.36,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.02,616.0,0.0,0.01,0.0,100.0,85.32,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8532,23.21
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,616.0,0.0,0.0,0.0,0.0,616.0,0.0,0.02,0.0,0.0,722.0,16639.93,0.02,0.0,0.0,0.0,0.0,0.0,23.047
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,16801.66,0.02,0.0,0.0,0.0,0.0,0.0,23.271
2024-11-19,616.0,14362.66,0.04,0.01,0.02,14362.66,616.0,616.0,14362.66,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.02,616.0,0.0,0.01,0.0,100.0,85.32,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8532,23.316
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,616.0,0.0,0.0,0.0,0.0,616.0,0.0,0.02,0.0,0.0,722.0,16885.41,0.02,0.0,0.0,0.0,0.0,0.0,23.387
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,17378.77,0.02,0.0,0.0,0.0,0.0,0.0,23.39
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,17423.35,0.02,0.0,0.0,0.0,0.0,0.0,23.45
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,17324.53,0.02,0.0,0.0,0.0,0.0,0.0,23.317
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,17302.24,0.02,0.0,0.0,0.0,0.0,0.0,23.287
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,17212.34,0.02,0.0,0.0,0.0,0.0,0.0,23.166
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,17711.28,0.02,0.0,0.0,0.0,0.0,0.0,23.152
2024-11-29,653.0,15232.53,0.05,0.01,0.02,15232.53,653.0,653.0,15232.53,0.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,0.02,653.0,0.0,0.02,0.0,100.0,85.36,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8536,23.327
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,653.0,0.0,0.0,0.0,0.0,653.0,0.0,0.02,0.0,0.0,765.0,17948.43,0.02,0.0,0.0,0.0,0.0,0.0,23.462
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,18001.22,0.02,0.0,0.0,0.0,0.0,0.0,23.531
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,17956.85,0.02,0.0,0.0,0.0,0.0,0.0,23.473
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18561.39,0.02,0.0,0.0,0.0,0.0,0.0,23.615
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18555.89,0.02,0.0,0.0,0.0,0.0,0.0,23.608
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,19111.59,0.02,0.0,0.0,0.0,0.0,0.0,24.315
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,21193.12,0.02,0.0,0.0,0.0,0.0,0.0,23.92
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18864.0,0.02,0.0,0.0,0.0,0.0,0.0,24.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18894.65,0.02,0.0,0.0,0.0,0.0,0.0,24.039
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18718.59,0.02,0.0,0.0,0.0,0.0,0.0,23.815
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18753.96,0.02,0.0,0.0,0.0,0.0,0.0,23.86
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18663.57,0.02,0.0,0.0,0.0,0.0,0.0,23.745
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18529.95,0.02,0.0,0.0,0.0,0.0,0.0,23.575
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18577.11,0.02,0.0,0.0,0.0,0.0,0.0,23.635
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18545.67,0.02,0.0,0.0,0.0,0.0,0.0,23.595
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18620.34,0.02,0.0,0.0,0.0,0.0,0.0,23.69
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18691.08,0.02,0.0,0.0,0.0,0.0,0.0,23.78
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18691.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18691.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18478.86,0.02,0.0,0.0,0.0,0.0,0.0,23.51
2024-12-30,671.0,15641.01,0.03,0.01,0.02,15641.01,671.0,671.0,15641.01,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.02,671.0,0.0,0.02,0.0,100.0,85.37,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8537,23.31
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,671.0,0.0,0.0,0.0,0.0,671.0,0.0,0.02,0.0,0.0,786.0,18400.26,0.02,0.0,0.0,0.0,0.0,0.0,23.41
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18400.26,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,20911.37,0.02,0.0,0.0,0.0,0.0,0.0,23.602
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,20992.0,0.02,0.0,0.0,0.0,0.0,0.0,23.693
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18588.11,0.02,0.0,0.0,0.0,0.0,0.0,23.649
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18515.02,0.02,0.0,0.0,0.0,0.0,0.0,23.556
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18394.76,0.02,0.0,0.0,0.0,0.0,0.0,23.403
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18331.88,0.02,0.0,0.0,0.0,0.0,0.0,23.323
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18243.85,0.02,0.0,0.0,0.0,0.0,0.0,23.211
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18112.58,0.02,0.0,0.0,0.0,0.0,0.0,23.044
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18176.25,0.02,0.0,0.0,0.0,0.0,0.0,23.125
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18441.13,0.02,0.0,0.0,0.0,0.0,0.0,23.462
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18389.26,0.02,0.0,0.0,0.0,0.0,0.0,23.396
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18645.49,0.02,0.0,0.0,0.0,0.0,0.0,23.722
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18711.52,0.02,0.0,0.0,0.0,0.0,0.0,23.806
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18502.44,0.02,0.0,0.0,0.0,0.0,0.0,23.54
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18614.05,0.02,0.0,0.0,0.0,0.0,0.0,23.682
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18452.14,0.02,0.0,0.0,0.0,0.0,0.0,23.476
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18618.77,0.02,0.0,0.0,0.0,0.0,0.0,23.688
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18332.66,0.02,0.0,0.0,0.0,0.0,0.0,23.324
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18526.02,0.02,0.0,0.0,0.0,0.0,0.0,23.57
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18706.8,0.02,0.0,0.0,0.0,0.0,0.0,23.8
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18872.65,0.02,0.0,0.0,0.0,0.0,0.0,24.011
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,19105.3,0.02,0.0,0.0,0.0,0.0,0.0,24.307
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,18999.98,0.02,0.0,0.0,0.0,0.0,0.0,24.173
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,21707.0,0.02,0.0,0.0,0.0,0.0,0.0,24.5
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,19041.64,0.02,0.0,0.0,0.0,0.0,0.0,24.226
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,21542.2,0.02,0.0,0.0,0.0,0.0,0.0,24.314
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,21780.54,0.02,0.0,0.0,0.0,0.0,0.0,24.583
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,19571.4,0.02,0.0,0.0,0.0,0.0,0.0,24.9
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,19530.53,0.02,0.0,0.0,0.0,0.0,0.0,24.848
