DATE,SGQI FP Equity_DX_SI_QTY,SGQI FP Equity_DX_SHORT_INTEREST_VALUE,SGQI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SGQI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SGQI FP Equity_DX_SI_MV,SGQI FP Equity_DX_DSS,SGQI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SGQI FP Equity_DX_SUPPLY_SI_QTY,SGQI FP Equity_DX_BROKER_SI_QTY,SGQI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SGQI FP Equity_DX_BROKER_SI_MV_NEW_x,SGQI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SGQI FP Equity_DX_SUPPLY_SI_QTY_INC_x,SGQI FP Equity_DX_BROKER_SI_MV_INC_x,SGQI FP Equity_DX_SUPPLY_SI_MV_NEW,SGQI FP Equity_DX_BROKER_SI_QTY_ADD,SGQI FP Equity_DX_BROKER_SI_QTY_NEW,SGQI FP Equity_DX_SUPPLY_SI_MV_DEC,SGQI FP Equity_DX_BROKER_SI_QTY_INC,SGQI FP Equity_DX_SUPPLY_SI_QTY_DEC,SGQI FP Equity_DX_BROKER_SI_MV_NEW_y,SGQI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SGQI FP Equity_DX_BROKER_SI_MV_INC_y,SGQI FP Equity_DX_SUPPLY_SI_QTY_INC_y,SGQI FP Equity_DX_BROKER_SI_MV_ADD,SGQI FP Equity_DX_SUPPLY_SI_QTY_ADD,SGQI FP Equity_DX_BROKER_SI_QTY_DEC,SGQI FP Equity_DX_SUPPLY_SI_MV,SGQI FP Equity_DX_BROKER_SI_MV_DEC,SGQI FP Equity_DX_SUPPLY_SI_MV_RMV,SGQI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SGQI FP Equity_DX_UTILIZATION_QUANTITY,SGQI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SGQI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SGQI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SGQI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SGQI FP Equity_DX_ACTIVE_UTILIZATION_MV,SGQI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SGQI FP Equity_DX_BROKER_SI_CON_RATIO,SGQI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SGQI FP Equity_DX_DEMAND_SUPPLY_RATIO,SGQI FP Equity_PX_LAST
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,130006.8,0.0,0.11,0.0,0.0,0.0,0.0,0.0,138.6
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,130757.2,0.0,0.11,0.0,0.0,0.0,0.0,0.0,139.4
2024-09-24,7.0,978.18,0.05,0.0,0.0,0.0,978.18,7.0,7.0,978.18,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0074,139.74
2024-09-25,7.0,972.02,0.05,0.0,0.0,0.0,972.02,7.0,7.0,972.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0074,138.86
2024-09-26,1607.0,221701.72,7.98,0.28,0.22,0.0,111333.72,807.0,807.0,111333.72,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,800.0,0.0,0.11,0.0,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.87,0.9828,99.13,1.7005,137.96
2024-09-27,807.0,112834.74,3.99,0.14,0.11,0.0,978.74,807.0,7.0,112834.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.11,0.11,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.854,139.82
2024-09-30,7.0,975.8,0.03,0.0,0.0,0.0,975.8,7.0,7.0,975.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0074,139.4
2024-10-01,7.0,983.64,0.04,0.0,0.0,0.0,983.64,7.0,7.0,983.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0074,140.52
2024-10-02,7.0,987.42,0.04,0.0,0.0,0.0,987.42,7.0,7.0,987.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0074,141.06
2024-10-03,1607.0,224176.5,8.81,0.28,0.23,0.0,112576.5,807.0,807.0,112576.5,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,800.0,0.0,0.11,0.0,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.87,0.9828,99.13,1.7005,139.5
2024-10-04,1607.0,222987.32,8.57,0.28,0.22,0.0,111979.32,807.0,807.0,111979.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.87,0.9828,99.13,1.7005,138.76
2024-10-07,1607.0,223083.74,8.66,0.28,0.22,0.0,112027.74,807.0,807.0,112027.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.87,0.9828,99.13,1.7005,138.82
2024-10-08,1607.0,224883.58,8.36,0.28,0.23,0.0,112931.58,807.0,807.0,112931.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.86,0.9829,99.14,1.7005,139.94
2024-10-09,1607.0,225012.14,8.0,0.28,0.23,0.0,112996.14,807.0,807.0,112996.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.87,0.9828,99.13,1.7005,140.02
2024-10-10,1607.0,225365.68,6.21,0.28,0.23,0.0,113173.68,807.0,807.0,113173.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.87,0.9828,99.13,1.7005,140.24
2024-10-11,7.0,989.66,0.02,0.0,0.0,0.0,989.66,7.0,7.0,989.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.11,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0074,141.38
2024-10-14,7.0,988.4,0.03,0.0,0.0,0.0,988.4,7.0,7.0,988.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0074,141.2
2024-10-15,1607.0,229254.62,5.78,0.28,0.23,0.0,115126.62,807.0,807.0,115126.62,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,800.0,0.0,0.11,0.0,0.0,100.0,85.4,0.0,0.0,0.0,0.0,100.0,0.86,0.983,99.14,1.7005,142.66
2024-10-16,1600.0,228320.0,5.71,0.28,0.23,0.0,114160.0,800.0,800.0,114160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.11,0.0,0.0,100.0,85.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.7058,142.7
2024-10-17,1600.0,228480.0,5.42,0.28,0.23,0.0,114240.0,800.0,800.0,114240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,85.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.7058,142.8
2024-10-18,1600.0,226944.0,5.18,0.28,0.23,0.0,113472.0,800.0,800.0,113472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,85.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.7058,141.84
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.11,0.0,0.0,0.0,938.0,132727.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.5
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,132914.6,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.7
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,133758.8,0.0,0.13,0.0,0.0,0.0,0.0,0.0,142.6
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,133646.24,0.0,0.13,0.0,0.0,0.0,0.0,0.0,142.48
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,133233.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,142.04
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,131939.08,0.0,0.13,0.0,0.0,0.0,0.0,0.0,140.66
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,132633.2,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.4
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,130006.8,0.0,0.13,0.0,0.0,0.0,0.0,0.0,138.6
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,129969.28,0.0,0.13,0.0,0.0,0.0,0.0,0.0,138.56
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,131076.12,0.0,0.13,0.0,0.0,0.0,0.0,0.0,139.74
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,129387.72,0.0,0.13,0.0,0.0,0.0,0.0,0.0,137.94
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,129856.72,0.0,0.13,0.0,0.0,0.0,0.0,0.0,138.44
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,132952.12,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.74
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,132520.64,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.28
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,133177.24,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.98
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,133214.76,0.0,0.13,0.0,0.0,0.0,0.0,0.0,142.02
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,131713.96,0.0,0.13,0.0,0.0,0.0,0.0,0.0,140.42
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,132952.12,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.74
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,132164.2,0.0,0.13,0.0,0.0,0.0,0.0,0.0,140.9
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,133120.96,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.92
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,132745.76,0.0,0.13,0.0,0.0,0.0,0.0,0.0,141.52
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,131920.32,0.0,0.13,0.0,0.0,0.0,0.0,0.0,140.64
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,134246.56,0.0,0.13,0.0,0.0,0.0,0.0,0.0,143.12
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,135634.8,0.0,0.13,0.0,0.0,0.0,0.0,0.0,144.6
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,135916.2,0.0,0.13,0.0,0.0,0.0,0.0,0.0,144.9
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,137004.28,0.0,0.13,0.0,0.0,0.0,0.0,0.0,146.06
2024-11-26,1876.0,269055.92,10.89,0.33,0.26,0.0,134527.96,938.0,938.0,134527.96,0.0,0.0,0.0,0.0,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,938.0,0.0,0.13,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,143.42
2024-11-27,1876.0,272095.04,5.95,0.33,0.27,0.0,136047.52,938.0,938.0,136047.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,145.04
2024-11-28,1876.0,274046.08,6.22,0.33,0.27,0.0,137023.04,938.0,938.0,137023.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,146.08
2024-11-29,1876.0,272958.0,6.52,0.33,0.28,0.0,136479.0,938.0,938.0,136479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,145.5
2024-12-02,1876.0,273033.04,6.66,0.33,0.27,0.0,136516.52,938.0,938.0,136516.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,145.54
2024-12-03,1876.0,272357.68,6.32,0.33,0.27,0.0,136178.84,938.0,938.0,136178.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,145.18
2024-12-04,1876.0,272132.56,5.36,0.33,0.27,0.0,136066.28,938.0,938.0,136066.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,145.06
2024-12-05,1876.0,270519.2,4.8,0.33,0.27,0.0,135259.6,938.0,938.0,135259.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,144.2
2024-12-06,1876.0,269243.52,4.11,0.33,0.27,0.0,134621.76,938.0,938.0,134621.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,143.52
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,0.14,0.0,0.0,0.0,500.0,68884.98,0.0,0.07,0.0,0.0,0.0,0.0,0.0,143.36
2024-12-10,475.0,65284.0,1.04,0.08,0.07,0.0,0.0,475.0,0.0,65284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.07,0.0,0.0,100.0,95.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.95,137.44
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,127736.84,0.0,0.13,0.0,0.0,0.0,0.0,0.0,136.18
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,154153.48,0.0,0.15,0.0,0.0,0.0,0.0,0.0,135.46
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,154563.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,135.82
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,126967.68,0.0,0.13,0.0,0.0,0.0,0.0,0.0,135.36
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,127023.96,0.0,0.13,0.0,0.0,0.0,0.0,0.0,135.42
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,126855.12,0.0,0.13,0.0,0.0,0.0,0.0,0.0,135.24
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,125504.4,0.0,0.13,0.0,0.0,0.0,0.0,0.0,133.8
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,125860.84,0.0,0.13,0.0,0.0,0.0,0.0,0.0,134.18
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,124378.8,0.0,0.13,0.0,0.0,0.0,0.0,0.0,132.6
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,125879.6,0.0,0.13,0.0,0.0,0.0,0.0,0.0,134.2
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,125879.6,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,125879.6,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,126067.2,0.0,0.13,0.0,0.0,0.0,0.0,0.0,134.4
