DATE,WAT FP Equity_DX_SI_QTY,WAT FP Equity_DX_SHORT_INTEREST_VALUE,WAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAT FP Equity_DX_SI_MV,WAT FP Equity_DX_DSS,WAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAT FP Equity_DX_SUPPLY_SI_QTY,WAT FP Equity_DX_BROKER_SI_QTY,WAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAT FP Equity_DX_BROKER_SI_MV_NEW_x,WAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAT FP Equity_DX_BROKER_SI_MV_INC_x,WAT FP Equity_DX_SUPPLY_SI_MV_NEW,WAT FP Equity_DX_BROKER_SI_QTY_ADD,WAT FP Equity_DX_BROKER_SI_QTY_NEW,WAT FP Equity_DX_SUPPLY_SI_MV_DEC,WAT FP Equity_DX_BROKER_SI_QTY_INC,WAT FP Equity_DX_SUPPLY_SI_QTY_DEC,WAT FP Equity_DX_BROKER_SI_MV_NEW_y,WAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAT FP Equity_DX_BROKER_SI_MV_INC_y,WAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAT FP Equity_DX_BROKER_SI_MV_ADD,WAT FP Equity_DX_SUPPLY_SI_QTY_ADD,WAT FP Equity_DX_BROKER_SI_QTY_DEC,WAT FP Equity_DX_SUPPLY_SI_MV,WAT FP Equity_DX_BROKER_SI_MV_DEC,WAT FP Equity_DX_SUPPLY_SI_MV_RMV,WAT FP Equity_DX_BROKER_SI_MV_RMV,WAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAT FP Equity_DX_UTILIZATION_QUANTITY,WAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAT FP Equity_DX_ACTIVE_UTILIZATION_MV,WAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAT FP Equity_DX_BROKER_SI_CON_RATIO,WAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAT FP Equity_DX_DEMAND_SUPPLY_RATIO,WAT FP Equity_PX_LAST
2023-06-09,74200.0,4188219.0,11.81,0.31,4.2,0.0,2122332.0,37600.0,37600.0,2122332.0,0.0,0.0,7100.0,0.39,0.0,1000.0,0.0,0.0,7100.0,0.0,0.0,0.0,0.39,7100.0,0.06,1000.0,0.0,2.13,0.0,0.0,0.0,100.0,22.88,0.0,0.0,0.0,0.0,100.0,1.41,0.9721,98.59,0.4515,56.445
2023-06-12,41714.0,2362055.25,7.35,0.18,2.36,0.0,1682555.25,12114.0,29714.0,685955.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,25486.0,0.0,0.0,0.0,0.0,0.0,0.0,7886.0,0.68,0.45,0.0,0.0,100.0,8.31,0.0,0.0,0.0,0.0,100.0,0.27,0.9946,99.73,0.2862,56.625
2023-06-13,51000.0,2905470.0,8.82,0.21,2.89,0.0,1253340.0,29000.0,22000.0,1652130.0,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,0.01,0.0,114.0,0.0,0.0,0.0,17000.0,0.0,0.0,7714.0,1.64,0.43,0.0,0.0,100.0,18.62,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3275,56.97
2023-06-14,51000.0,2904603.0,8.59,0.21,2.9,0.0,1252966.0,29000.0,22000.0,1651637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,100.0,18.62,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3274,56.953
2023-06-15,131376.0,7440611.14,22.23,0.56,7.49,0.0,3634671.94,68176.0,64176.0,3861215.94,0.0,0.0,8100.0,2.36,0.0,976.0,0.0,0.16,41200.0,3000.0,0.0,0.0,2.36,8100.0,0.06,34076.0,0.0,3.88,0.0,0.0,0.0,73.25,41.61,24900.0,1410236.4,0.0,1.42,73.24,25.19,0.6116,74.04,0.8018,56.636
2023-06-16,88976.0,5059531.26,14.76,0.38,5.04,0.0,2358491.26,48476.0,41476.0,2756539.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,19700.0,0.0,0.0,0.0,0.0,0.0,0.0,22700.0,2.75,1.31,0.0,0.0,50.46,29.58,47600.0,2706726.4,0.0,2.76,49.9,37.2,0.5193,61.71,0.5429,56.864
2023-06-19,93376.0,5288910.02,15.16,0.39,5.31,0.0,2598462.52,48476.0,45876.0,2745729.12,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,57.45,31.85,35900.0,2033411.9,0.0,2.04,57.45,35.45,0.5291,63.51,0.6135,56.641
2023-06-20,82137.0,4634580.22,13.9,0.35,4.65,0.0,2349367.73,41637.0,41637.0,2349367.73,0.0,0.0,161.0,0.01,0.0,0.0,0.0,0.4,161.0,7000.0,0.0,0.0,0.01,161.0,0.0,0.0,4400.0,2.36,0.26,0.0,0.0,62.58,30.53,24900.0,1404982.5,0.0,1.41,62.58,40.3,0.5027,58.32,0.6023,56.425
2023-06-21,96337.0,5412019.99,15.97,0.41,5.44,0.0,2737947.19,48737.0,48737.0,2737947.19,0.0,0.0,7100.0,0.41,0.0,0.0,0.0,0.0,7100.0,0.0,0.0,0.0,0.41,7100.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,66.19,33.97,24900.0,1398832.2,0.0,1.41,66.18,34.36,0.5338,64.46,0.6715,56.178
2023-06-22,83618.0,4694398.14,13.91,0.35,4.7,0.0,2375774.84,42318.0,42318.0,2375774.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,6419.0,0.0,0.0,0.0,0.0,0.0,0.0,6419.0,2.38,0.38,0.0,0.0,62.96,30.85,24900.0,1397910.9,0.0,1.4,62.96,39.59,0.5073,59.2,0.6096,56.141
2023-06-23,29418.0,1648614.14,3.62,0.12,1.65,0.0,852831.94,15218.0,15218.0,852831.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,27100.0,0.0,0.0,0.0,0.0,0.0,0.0,27100.0,0.86,1.54,0.0,0.0,23.02,11.18,50900.0,2852486.9,0.0,2.86,23.02,24.14,0.5838,72.41,0.2162,56.041
2023-06-26,87818.0,4879343.72,10.7,0.37,4.92,0.0,2467952.92,44418.0,44418.0,2467952.92,0.0,0.0,13200.0,1.64,0.0,0.0,0.0,0.0,29200.0,0.0,0.0,0.0,1.64,13200.0,0.0,16000.0,0.0,2.49,0.0,0.0,0.0,46.6,29.64,50900.0,2828105.8,0.0,2.85,46.6,8.09,0.8304,90.76,0.586,55.562
2023-06-27,89818.0,5019209.48,11.28,0.38,4.99,0.0,2482166.68,46418.0,44418.0,2593930.68,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,47.7,30.97,50900.0,2844393.8,0.0,2.85,47.56,7.95,0.8331,90.92,0.5993,55.882
2023-06-28,33018.0,1856734.21,4.05,0.14,1.85,0.0,956990.21,17018.0,17018.0,956990.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,29400.0,0.0,0.0,0.0,0.0,0.0,0.0,27400.0,0.95,1.53,0.0,0.0,100.0,13.12,0.0,0.0,0.0,0.0,100.0,3.07,0.9405,96.93,0.2546,56.234
2023-06-29,46218.0,2609514.5,5.55,0.19,2.6,0.0,1333495.9,23618.0,23618.0,1333495.9,0.0,0.0,900.0,0.37,0.0,0.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.37,900.0,0.0,5700.0,0.0,1.33,0.0,0.0,0.0,100.0,17.33,0.0,0.0,0.0,0.0,100.0,12.33,0.7463,85.47,0.3392,56.461
2023-06-30,62418.0,3550086.17,7.4,0.26,3.53,0.0,1803992.97,31718.0,31718.0,1803992.97,0.0,0.0,8100.0,0.47,0.0,0.0,0.0,0.0,8100.0,0.0,0.0,0.0,0.47,8100.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,100.0,22.25,0.0,0.0,0.0,0.0,100.0,9.13,0.8051,89.24,0.4378,56.876
2023-07-03,62418.0,3549212.32,7.3,0.26,3.54,0.0,1803548.92,31718.0,31718.0,1803548.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,100.0,22.24,0.0,0.0,0.0,0.0,100.0,9.15,0.8046,89.22,0.4377,56.862
2023-07-04,46418.0,2640348.68,5.4,0.19,2.63,0.0,894071.28,31718.0,15718.0,1804183.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,1.8,0.91,0.0,0.0,100.0,22.24,0.0,0.0,0.0,0.0,100.0,12.29,0.747,85.52,0.3255,56.882
2023-07-05,51218.0,2899911.94,5.82,0.22,2.91,0.0,1529732.14,25218.0,27018.0,1427817.94,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.37,11300.0,6500.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,100.0,17.68,0.0,0.0,0.0,0.0,100.0,11.13,0.7678,86.89,0.3592,56.619
2023-07-06,49302.0,2744247.92,5.6,0.21,2.79,0.0,1397227.52,25102.0,25102.0,1397227.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,1.41,0.11,0.0,0.0,100.0,17.6,0.0,0.0,0.0,0.0,100.0,11.61,0.7631,86.56,0.3457,55.662
2023-07-07,59702.0,3327908.88,6.81,0.25,3.32,0.0,1689094.08,30302.0,30302.0,1689094.08,0.0,0.0,5200.0,0.27,0.0,0.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.27,5200.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,100.0,21.25,0.0,0.0,0.0,0.0,100.0,9.55,0.8006,88.95,0.4186,55.742
2023-07-10,57902.0,3230410.48,6.72,0.24,3.23,0.0,1640366.98,29402.0,29402.0,1640366.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.64,0.04,0.0,0.0,100.0,20.75,0.0,0.0,0.0,0.0,100.0,9.84,0.795,88.6,0.4086,55.791
2023-07-11,28102.0,1580231.66,3.19,0.12,1.57,0.0,815476.46,14502.0,14502.0,815476.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,14900.0,0.0,0.0,0.0,0.0,0.0,0.0,14900.0,0.81,0.83,0.0,0.0,46.93,10.23,16400.0,922204.8,0.0,0.92,46.92,20.29,0.6277,76.52,0.1983,56.232
2023-07-12,28102.0,1585149.51,3.19,0.12,1.58,0.0,818014.31,14502.0,14502.0,818014.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,46.93,10.23,16400.0,925074.8,0.0,0.92,46.91,20.29,0.6276,76.52,0.1983,56.407
2023-07-13,29970.0,1679938.38,3.41,0.13,1.69,0.0,861549.98,15370.0,15370.0,861549.98,0.0,0.0,1000.0,0.07,0.0,0.0,0.0,0.01,1000.0,132.0,0.0,0.0,0.07,1000.0,0.0,0.0,132.0,0.87,0.01,0.0,0.0,48.38,10.45,16400.0,919285.6,0.0,0.93,48.37,19.02,0.6518,78.42,0.2037,56.054
2023-07-14,14170.0,787186.01,1.62,0.06,0.79,0.0,414980.91,7470.0,7470.0,414980.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,7900.0,0.42,0.45,0.0,0.0,100.0,5.24,0.0,0.0,0.0,0.0,100.0,40.23,0.4602,54.35,0.0993,55.553
2023-07-17,18570.0,1039084.35,2.16,0.08,1.03,0.0,541084.85,9670.0,9670.0,541084.85,0.0,0.0,2200.0,0.12,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.12,2200.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,100.0,6.98,0.0,0.0,0.0,0.0,100.0,30.66,0.5209,65.21,0.134,55.955
2023-07-18,16570.0,929278.74,1.97,0.07,0.93,0.0,486230.94,8670.0,8670.0,486230.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.49,0.05,0.0,0.0,100.0,6.3,0.0,0.0,0.0,0.0,100.0,34.4,0.4921,60.96,0.1204,56.082
2023-07-19,43770.0,2452651.95,5.09,0.18,2.46,0.0,1247899.45,22270.0,22270.0,1247899.45,0.0,0.0,13600.0,0.76,0.0,0.0,0.0,0.0,13600.0,0.0,0.0,0.0,0.76,13600.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,100.0,14.73,0.0,0.0,0.0,0.0,100.0,13.02,0.7437,85.23,0.2894,56.035
2023-07-20,70970.0,4023502.21,8.65,0.3,3.98,0.0,2033577.91,35870.0,35870.0,2033577.91,0.0,0.0,13600.0,0.75,0.0,0.0,0.0,0.0,13600.0,0.0,0.0,0.0,0.75,13600.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,100.0,21.76,0.0,0.0,0.0,0.0,100.0,22.26,0.6372,76.65,0.4306,56.693
2023-07-21,78170.0,4477186.75,9.36,0.33,4.43,0.0,2260644.25,39470.0,39470.0,2260644.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.23,0.0,0.0,3600.0,0.0,2.24,0.0,0.0,0.0,73.27,21.24,14400.0,824760.0,0.0,0.82,73.27,20.21,0.662,78.81,0.4207,57.275
2023-07-24,74409.0,4263858.93,8.88,0.31,4.26,0.0,2252523.63,35709.0,39309.0,2046232.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,3761.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,2.04,0.01,0.0,0.0,100.0,19.22,0.0,0.0,0.0,0.0,100.0,21.24,0.6528,77.95,0.4004,57.303
2023-07-25,20809.0,1202052.69,2.48,0.09,1.19,0.0,618616.09,10709.0,10709.0,618616.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,28600.0,0.61,1.64,0.0,0.0,100.0,6.63,0.0,0.0,0.0,0.0,100.0,48.55,0.4722,48.55,0.1288,57.766
2023-07-26,20809.0,1197037.73,2.52,0.09,1.2,0.0,616035.23,10709.0,10709.0,616035.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,100.0,6.63,0.0,0.0,0.0,0.0,100.0,48.54,0.4721,48.54,0.1288,57.525
2023-07-27,609.0,35002.88,0.08,0.0,0.03,0.0,35002.88,609.0,609.0,35002.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,10100.0,0.04,0.59,0.0,0.0,100.0,0.4,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.004,57.476
2023-07-28,609.0,34903.62,0.07,0.0,0.03,0.0,34903.62,609.0,609.0,34903.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.4,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.004,57.313
2023-07-31,386.0,22132.08,0.05,0.0,0.02,0.0,22132.08,386.0,386.0,22132.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.02,0.01,0.0,0.0,100.0,0.25,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0025,57.337
2023-08-01,386.0,22180.72,0.05,0.0,0.02,0.0,22180.72,386.0,386.0,22180.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.26,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0026,57.463
2023-08-02,268.0,15424.2,0.03,0.0,0.02,0.0,15424.2,268.0,268.0,15424.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.02,0.01,0.0,0.0,100.0,0.18,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0018,57.553
2023-08-03,268.0,15144.14,0.03,0.0,0.02,0.0,15144.14,268.0,268.0,15144.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0018,56.508
2023-08-04,268.0,15097.78,0.05,0.0,0.02,0.0,15097.78,268.0,268.0,15097.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0018,56.335
2023-08-07,268.0,15147.36,0.05,0.0,0.01,0.0,15147.36,268.0,268.0,15147.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0018,56.52
2023-08-08,79.0,4427.95,0.01,0.0,0.0,0.0,4427.95,79.0,79.0,4427.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.01,0.0,0.0,100.0,0.05,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0005,56.05
2023-08-09,14079.0,788621.11,2.39,0.06,0.79,0.0,396523.11,7079.0,7079.0,396523.11,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,7000.0,0.0,0.4,0.0,0.0,0.0,100.0,4.5,0.0,0.0,0.0,0.0,100.0,0.56,0.9889,99.44,0.0896,56.014
2023-08-10,31679.0,1776558.32,5.59,0.13,1.77,0.0,890494.32,15879.0,15879.0,890494.32,0.0,0.0,8800.0,0.49,0.0,0.0,0.0,0.0,8800.0,0.0,0.0,0.0,0.49,8800.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,100.0,9.57,0.0,0.0,0.0,0.0,100.0,0.25,0.995,99.75,0.1909,56.08
2023-08-11,42679.0,2387932.73,7.6,0.18,2.39,0.0,1196176.43,21379.0,21379.0,1196176.43,0.0,0.0,3700.0,0.31,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.31,3700.0,0.0,1800.0,0.0,1.2,0.0,0.0,0.0,56.89,12.6,16200.0,906406.2,0.0,0.91,56.89,0.18,0.9963,99.82,0.2515,55.951
2023-08-14,46479.0,2612119.8,8.36,0.19,2.59,0.0,1308279.8,23279.0,23279.0,1308279.8,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1900.0,0.0,1.3,0.0,0.0,0.0,42.42,13.72,31595.0,1775639.0,0.0,1.76,42.42,4.26,0.915,95.56,0.2739,56.2
2023-08-15,49279.0,2748486.95,8.84,0.21,2.77,0.0,1376446.55,24679.0,24679.0,1376446.55,0.0,0.0,1800.0,0.08,0.0,0.0,0.0,0.02,1400.0,400.0,0.0,0.0,0.08,1800.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,45.3,14.91,29795.0,1661786.33,0.0,1.67,45.3,4.01,0.9198,95.82,0.2976,55.774
2023-08-16,60600.0,3383419.2,10.84,0.25,3.38,0.0,1691709.6,30300.0,30300.0,1691709.6,0.0,0.0,5700.0,0.3,0.0,0.0,0.0,0.0,5700.0,79.0,0.0,0.0,0.3,5700.0,0.0,0.0,79.0,1.69,0.0,0.0,0.0,66.31,17.9,15395.0,859533.64,0.0,0.86,66.3,3.24,0.9374,96.76,0.358,55.832
2023-08-17,69100.0,3810174.0,12.46,0.29,3.86,0.0,2111862.0,30800.0,38300.0,1698312.0,0.0,0.0,500.0,0.45,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.45,500.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,66.67,18.2,15395.0,848880.3,0.0,0.86,66.67,2.83,0.9451,97.17,0.4082,55.14
2023-08-18,16000.0,878128.0,2.89,0.07,0.88,0.0,439064.0,8000.0,8000.0,439064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,22800.0,0.0,0.0,0.0,0.0,0.0,0.0,30300.0,0.44,1.7,0.0,0.0,100.0,5.32,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1065,54.883
2023-08-21,16000.0,871088.0,2.88,0.07,0.88,0.0,435544.0,8000.0,8000.0,435544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,100.0,5.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1061,54.443
2023-08-22,10000.0,548760.0,1.83,0.04,0.54,0.0,274380.0,5000.0,5000.0,274380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.27,0.17,0.0,0.0,27.78,3.33,13000.0,713388.0,0.0,0.71,27.78,0.0,1.0,100.0,0.0665,54.876
2023-08-23,17800.0,983094.0,3.3,0.07,0.98,0.0,491547.0,8900.0,8900.0,491547.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.22,0.0,0.0,3900.0,0.0,0.49,0.0,0.0,0.0,40.64,5.78,13000.0,717990.0,0.0,0.71,40.64,0.0,1.0,100.0,0.1155,55.23
2023-08-24,18400.0,1014888.8,3.45,0.08,1.02,0.0,507444.4,9200.0,9200.0,507444.4,0.0,0.0,300.0,0.02,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.02,300.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,41.44,5.96,13000.0,717041.0,0.0,0.72,41.44,0.0,1.0,100.0,0.1192,55.157
2023-08-25,20800.0,1151092.8,3.8,0.09,1.15,0.0,575546.4,10400.0,10400.0,575546.4,0.0,0.0,1200.0,0.07,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.07,1200.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,44.44,6.68,13000.0,719433.0,0.0,0.72,44.44,0.0,1.0,100.0,0.1337,55.341
2023-08-28,38800.0,2165699.6,7.11,0.16,2.15,0.0,1082849.8,19400.0,19400.0,1082849.8,0.0,0.0,9000.0,0.5,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.5,9000.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,59.88,11.79,13000.0,725621.0,0.0,0.72,59.91,0.0,1.0,100.0,0.2357,55.817
2023-08-29,20800.0,1160452.8,3.85,0.09,1.16,0.0,580226.4,10400.0,10400.0,580226.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.58,0.49,0.0,0.0,44.44,6.32,13000.0,725283.0,0.0,0.73,44.44,0.0,1.0,100.0,0.1263,55.791
2023-08-30,28200.0,1576436.4,5.43,0.12,1.57,0.0,788218.2,14100.0,14100.0,788218.2,0.0,0.0,3700.0,0.21,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.21,3700.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,52.03,8.56,13000.0,726726.0,0.0,0.73,52.03,0.0,1.0,100.0,0.1713,55.902
2023-08-31,15200.0,854224.8,2.92,0.06,0.85,0.0,427112.4,7600.0,7600.0,427112.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.43,0.37,0.0,0.0,100.0,4.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0959,56.199
2023-09-01,11400.0,642903.0,2.34,0.05,0.64,0.0,321451.5,5700.0,5700.0,321451.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,1800.0,1900.0,0.32,0.11,0.0,0.0,26.03,3.68,16200.0,913599.0,0.0,0.91,26.03,0.0,1.0,100.0,0.0736,56.395
2023-09-04,5400.0,303652.8,1.12,0.02,0.3,0.0,151826.4,2700.0,2700.0,151826.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.15,0.17,0.0,0.0,14.29,1.85,16200.0,910958.4,0.0,0.91,14.29,0.0,1.0,100.0,0.0369,56.232
2023-09-05,52800.0,2948721.6,11.27,0.22,2.97,0.0,1474360.8,26400.0,26400.0,1474360.8,0.0,0.0,19800.0,1.33,0.0,0.0,0.0,0.0,23700.0,0.0,0.0,0.0,1.33,19800.0,0.0,3900.0,0.0,1.48,0.0,0.0,0.0,47.15,15.39,29595.0,1652791.97,0.0,1.66,47.14,0.0,1.0,100.0,0.3077,55.847
2023-09-06,62200.0,3446688.6,13.36,0.26,3.48,0.0,1723344.3,31100.0,31100.0,1723344.3,0.0,0.0,4700.0,0.25,0.0,0.0,0.0,0.0,4700.0,0.0,0.0,0.0,0.25,4700.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,55.54,18.12,24895.0,1379506.64,0.0,1.39,55.55,0.0,1.0,100.0,0.3624,55.413
2023-09-07,62200.0,3443081.0,13.31,0.26,3.45,0.0,1721540.5,31100.0,31100.0,1721540.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,55.54,18.12,24895.0,1378062.73,0.0,1.38,55.54,0.0,1.0,100.0,0.3624,55.355
2023-09-08,64100.0,3533768.9,15.43,0.27,3.55,0.0,1819257.0,31100.0,33000.0,1714511.9,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,55.54,18.12,24895.0,1372436.46,0.0,1.38,55.56,0.0,1.0,100.0,0.3734,55.129
